t dt Rul5P PEP P2f Rib5P P2NADP NADPf NADH P2NADPH P1NADPH NAD Mgf Xul5P Phi MgATP Pyr MgAMP AMPf Gri2P Gri23P2f Sed7P ATPf Gri13P2 Lac GraP GlcA6P Glc6P E4P GSH DHAP Fru16P2 MgADP GSSG NADPHf Fru6P P1NADP Gri3P MgGri23P2 P1f Glcin ADPf
0.271808 1.28e-06 0.0044986 0.0108927 0.0065076 0.0133838 0.00645513 9.91747e-06 0.000156536 0.0310373 0.0435211 0.0653435 0.571538 0.0121433 0.999154 1.44063 0.083994 0.00247709 0.0714085 0.00841807 1.91422 0.0173767 0.181485 0.000479445 1.6803 0.00605668 0.0266863 0.0413023 0.00679851 3.11305 0.149086 0.00969756 0.139066 0.000674837 0.000953915 0.0160494 2.26288e-05 0.0656128 0.656286 0.000456237 4.57441 0.18493
0.272817 1.28e-06 0.00449633 0.0108931 0.00650764 0.013377 0.0064539 9.91556e-06 0.000156582 0.0310385 0.0435212 0.0653434 0.571541 0.0121372 0.999152 1.44061 0.083994 0.00247741 0.0714177 0.00841846 1.91424 0.0173772 0.181481 0.00047948 1.6803 0.00605655 0.0266864 0.0412931 0.00680028 3.11305 0.149084 0.00969749 0.139075 0.000674813 0.000953945 0.0160458 2.26236e-05 0.0656162 0.656298 0.000456223 4.57439 0.18494
0.273827 1.28e-06 0.00449407 0.0108935 0.00650768 0.0133702 0.00645269 9.9137e-06 0.000156538 0.0310396 0.0435212 0.0653435 0.571544 0.0121311 0.999149 1.44059 0.083994 0.00247772 0.0714268 0.00841885 1.91427 0.0173777 0.181478 0.000479425 1.6803 0.00605652 0.0266864 0.0412839 0.00680203 3.11305 0.149082 0.00969742 0.139083 0.00067479 0.000953974 0.0160422 2.26186e-05 0.0656195 0.65631 0.00045621 4.57437 0.18495
0.274836 1.28e-06 0.00449182 0.0108939 0.00650772 0.0133635 0.00645152 9.91189e-06 0.000156582 0.0310408 0.0435212 0.0653434 0.571547 0.0121251 0.999147 1.44056 0.083994 0.00247804 0.0714359 0.00841924 1.91429 0.0173782 0.181474 0.000479457 1.6803 0.0060564 0.0266865 0.0412747 0.00680377 3.11305 0.14908 0.00969736 0.139091 0.000674768 0.000954002 0.0160386 2.26136e-05 0.0656228 0.656322 0.000456196 4.57435 0.18496
0.275873 1.28e-06 0.00448953 0.0108942 0.00650776 0.0133567 0.00645035 9.91008e-06 0.000156599 0.0310419 0.0435212 0.0653434 0.57155 0.0121189 0.999144 1.44054 0.083994 0.00247836 0.0714452 0.00841964 1.91432 0.0173787 0.18147 0.000479462 1.6803 0.00605631 0.0266865 0.0412654 0.00680554 3.11305 0.149078 0.00969729 0.139099 0.000674745 0.00095403 0.0160349 2.26087e-05 0.0656262 0.656335 0.000456183 4.57433 0.18497
0.276883 1.28e-06 0.00448732 0.0108946 0.00650779 0.0133501 0.00644924 9.90837e-06 0.000156528 0.031043 0.0435212 0.0653435 0.571553 0.0121129 0.999142 1.44051 0.083994 0.00247867 0.0714541 0.00842003 1.91435 0.0173791 0.181466 0.000479381 1.6803 0.0060563 0.0266865 0.0412563 0.00680726 3.11305 0.149076 0.00969723 0.139107 0.000674724 0.000954056 0.0160313 2.26041e-05 0.0656295 0.656347 0.000456171 4.57431 0.18498
0.277887 1.28e-06 0.00448513 0.010895 0.00650783 0.0133435 0.00644817 9.90672e-06 0.000156564 0.031044 0.0435212 0.0653434 0.571556 0.012107 0.999139 1.44049 0.083994 0.00247898 0.071463 0.00842041 1.91437 0.0173795 0.181462 0.000479405 1.6803 0.00605619 0.0266864 0.0412474 0.00680895 3.11305 0.149074 0.00969717 0.139115 0.000674703 0.000954082 0.0160278 2.25996e-05 0.0656328 0.656359 0.000456159 4.57429 0.184989
0.278929 1.28e-06 0.00448288 0.0108954 0.00650787 0.0133368 0.00644709 9.90505e-06 0.00015658 0.031045 0.0435213 0.0653434 0.571559 0.0121009 0.999136 1.44047 0.083994 0.00247929 0.0714722 0.00842081 1.9144 0.0173799 0.181458 0.00047941 1.6803 0.0060561 0.0266864 0.0412381 0.00681069 3.11305 0.149072 0.00969711 0.139123 0.000674683 0.000954108 0.0160241 2.2595e-05 0.0656361 0.656371 0.000456146 4.57427 0.184999
0.279937 6.4e-07 0.00448071 0.0108957 0.0065079 0.0133303 0.00644608 9.90348e-06 0.000156566 0.031046 0.0435213 0.0653434 0.571562 0.0120951 0.999134 1.44045 0.083994 0.0024796 0.071481 0.00842119 1.91442 0.0173803 0.181454 0.000479385 1.6803 0.00605604 0.0266863 0.0412292 0.00681237 3.11305 0.149071 0.00969705 0.139131 0.000674663 0.000954132 0.0160206 2.25908e-05 0.0656394 0.656383 0.000456135 4.57425 0.185009
0.280975 1.28e-06 0.00447849 0.0108961 0.00650793 0.0133237 0.00644506 9.90191e-06 0.000156544 0.031047 0.0435213 0.0653435 0.571564 0.0120891 0.999131 1.44042 0.083994 0.00247991 0.07149 0.00842158 1.91445 0.0173807 0.181451 0.000479352 1.6803 0.00605599 0.0266863 0.0412201 0.00681408 3.11305 0.149069 0.00969699 0.139138 0.000674644 0.000954156 0.016017 2.25865e-05 0.0656427 0.656395 0.000456123 4.57423 0.185019
0.282001 1.28e-06 0.00447632 0.0108965 0.00650797 0.0133172 0.00644409 9.90041e-06 0.000156567 0.0310479 0.0435213 0.0653434 0.571567 0.0120832 0.999129 1.4404 0.083994 0.00248022 0.0714989 0.00842196 1.91447 0.017381 0.181447 0.000479365 1.6803 0.0060559 0.0266862 0.0412111 0.00681576 3.11305 0.149067 0.00969693 0.139146 0.000674625 0.000954179 0.0160135 2.25824e-05 0.065646 0.656407 0.000456113 4.57421 0.185028
0.283022 1.28e-06 0.00447417 0.0108969 0.006508 0.0133108 0.00644315 9.89896e-06 0.000156601 0.0310489 0.0435213 0.0653434 0.57157 0.0120774 0.999126 1.44038 0.083994 0.00248052 0.0715076 0.00842234 1.9145 0.0173814 0.181443 0.000479387 1.6803 0.00605579 0.0266861 0.0412022 0.00681741 3.11305 0.149065 0.00969687 0.139154 0.000674606 0.000954202 0.01601 2.25785e-05 0.0656492 0.656419 0.000456102 4.57419 0.185038
0.284059 1.28e-06 0.004472 0.0108972 0.00650803 0.0133044 0.00644222 9.89753e-06 0.000156583 0.0310497 0.0435213 0.0653434 0.571573 0.0120716 0.999124 1.44035 0.083994 0.00248083 0.0715165 0.00842273 1.91452 0.0173817 0.181439 0.000479359 1.6803 0.00605574 0.026686 0.0411932 0.00681908 3.11305 0.149064 0.00969681 0.139162 0.000674589 0.000954224 0.0160065 2.25746e-05 0.0656525 0.656431 0.000456091 4.57417 0.185047
0.285096 1.28e-06 0.00446985 0.0108976 0.00650806 0.0132979 0.00644133 9.89615e-06 0.000156592 0.0310506 0.0435213 0.0653434 0.571575 0.0120657 0.999121 1.44033 0.083994 0.00248113 0.0715253 0.00842311 1.91455 0.017382 0.181436 0.000479357 1.6803 0.00605566 0.0266858 0.0411843 0.00682074 3.11305 0.149062 0.00969675 0.13917 0.000674571 0.000954246 0.016003 2.25708e-05 0.0656557 0.656442 0.000456081 4.57415 0.185057
0.286134 1.28e-06 0.00446771 0.010898 0.00650809 0.0132915 0.00644045 9.8948e-06 0.000156606 0.0310515 0.0435214 0.0653434 0.571578 0.01206 0.999119 1.44031 0.083994 0.00248143 0.071534 0.00842349 1.91457 0.0173823 0.181432 0.00047936 1.6803 0.00605558 0.0266857 0.0411754 0.00682238 3.11305 0.14906 0.00969669 0.139177 0.000674554 0.000954266 0.0159995 2.25672e-05 0.065659 0.656454 0.000456072 4.57413 0.185066
0.287171 1.28e-06 0.00446559 0.0108983 0.00650812 0.0132852 0.00643961 9.8935e-06 0.000156587 0.0310523 0.0435214 0.0653434 0.57158 0.0120542 0.999116 1.44029 0.083994 0.00248173 0.0715427 0.00842387 1.9146 0.0173826 0.181428 0.00047933 1.6803 0.00605553 0.0266855 0.0411665 0.00682401 3.11305 0.149058 0.00969664 0.139185 0.000674538 0.000954287 0.015996 2.25636e-05 0.0656622 0.656466 0.000456062 4.57411 0.185076
0.288208 1.28e-06 0.00446348 0.0108987 0.00650815 0.0132789 0.00643879 9.89224e-06 0.000156595 0.0310531 0.0435214 0.0653434 0.571583 0.0120485 0.999114 1.44026 0.083994 0.00248203 0.0715514 0.00842424 1.91463 0.0173828 0.181425 0.000479329 1.6803 0.00605545 0.0266854 0.0411577 0.00682563 3.11305 0.149057 0.00969658 0.139192 0.000674522 0.000954306 0.0159925 2.25602e-05 0.0656654 0.656478 0.000456053 4.57409 0.185085
0.289246 1.28e-06 0.00446139 0.0108991 0.00650817 0.0132726 0.006438 9.89102e-06 0.000156608 0.0310538 0.0435214 0.0653434 0.571586 0.0120429 0.999111 1.44024 0.083994 0.00248233 0.07156 0.00842462 1.91465 0.0173831 0.181421 0.000479331 1.6803 0.00605537 0.0266852 0.041149 0.00682724 3.11305 0.149055 0.00969652 0.1392 0.000674506 0.000954325 0.0159891 2.25569e-05 0.0656686 0.65649 0.000456044 4.57407 0.185094
0.290282 1.28e-06 0.00445931 0.0108994 0.0065082 0.0132664 0.00643723 9.88984e-06 0.000156589 0.0310546 0.0435214 0.0653434 0.571588 0.0120373 0.999109 1.44022 0.083994 0.00248262 0.0715685 0.00842499 1.91468 0.0173833 0.181418 0.000479301 1.6803 0.00605532 0.026685 0.0411402 0.00682883 3.11305 0.149053 0.00969647 0.139208 0.000674491 0.000954343 0.0159856 2.25536e-05 0.0656717 0.656502 0.000456035 4.57405 0.185104
0.29132 1.28e-06 0.00445724 0.0108998 0.00650822 0.0132603 0.00643649 9.8887e-06 0.000156597 0.0310553 0.0435214 0.0653434 0.571591 0.0120317 0.999106 1.4402 0.0839941 0.00248292 0.071577 0.00842536 1.9147 0.0173835 0.181414 0.000479299 1.6803 0.00605525 0.0266847 0.0411316 0.00683041 3.11305 0.149052 0.00969641 0.139215 0.000674476 0.000954361 0.0159822 2.25505e-05 0.0656749 0.656513 0.000456027 4.57403 0.185113
0.292353 1.28e-06 0.0044552 0.0109001 0.00650825 0.0132542 0.00643578 9.8876e-06 0.000156576 0.031056 0.0435214 0.0653434 0.571593 0.0120262 0.999104 1.44018 0.0839941 0.00248321 0.0715855 0.00842573 1.91473 0.0173837 0.18141 0.000479268 1.6803 0.0060552 0.0266845 0.041123 0.00683197 3.11305 0.14905 0.00969635 0.139222 0.000674462 0.000954378 0.0159788 2.25475e-05 0.065678 0.656525 0.000456019 4.57401 0.185122
0.293414 1.28e-06 0.00445312 0.0109005 0.00650827 0.0132479 0.00643506 9.88651e-06 0.000156585 0.0310567 0.0435214 0.0653434 0.571595 0.0120206 0.999101 1.44015 0.0839941 0.0024835 0.0715941 0.0084261 1.91476 0.0173839 0.181407 0.000479268 1.6803 0.00605512 0.0266843 0.0411142 0.00683356 3.11305 0.149049 0.0096963 0.13923 0.000674448 0.000954395 0.0159754 2.25445e-05 0.0656812 0.656537 0.000456011 4.57398 0.185131
0.29446 1.28e-06 0.00445108 0.0109009 0.00650829 0.0132419 0.00643439 9.88547e-06 0.000156542 0.0310573 0.0435215 0.0653435 0.571598 0.0120151 0.999099 1.44013 0.0839941 0.00248379 0.0716025 0.00842647 1.91478 0.017384 0.181403 0.000479215 1.6803 0.0060551 0.026684 0.0411056 0.00683511 3.11305 0.149047 0.00969624 0.139237 0.000674435 0.000954411 0.015972 2.25417e-05 0.0656843 0.656549 0.000456003 4.57396 0.185141
0.295496 1.28e-06 0.00444908 0.0109012 0.00650831 0.0132359 0.00643374 9.88448e-06 0.000156564 0.0310579 0.0435215 0.0653434 0.5716 0.0120097 0.999097 1.44011 0.0839941 0.00248408 0.0716108 0.00842683 1.91481 0.0173842 0.1814 0.000479227 1.6803 0.00605501 0.0266837 0.0410971 0.00683663 3.11305 0.149045 0.00969618 0.139245 0.000674422 0.000954426 0.0159687 2.2539e-05 0.0656873 0.65656 0.000455996 4.57394 0.18515
0.296555 1.28e-06 0.00444705 0.0109016 0.00650834 0.0132298 0.0064331 9.8835e-06 0.000156528 0.0310586 0.0435215 0.0653435 0.571602 0.0120042 0.999094 1.44009 0.0839941 0.00248437 0.0716192 0.00842719 1.91484 0.0173843 0.181396 0.000479181 1.6803 0.00605498 0.0266834 0.0410885 0.00683818 3.11305 0.149044 0.00969613 0.139252 0.000674409 0.000954442 0.0159653 2.25363e-05 0.0656905 0.656572 0.000455989 4.57392 0.185159
0.297599 1.28e-06 0.00444506 0.0109019 0.00650836 0.0132238 0.0064325 9.88257e-06 0.000156594 0.0310591 0.0435215 0.0653434 0.571605 0.0119988 0.999092 1.44007 0.0839941 0.00248465 0.0716274 0.00842755 1.91486 0.0173845 0.181393 0.000479236 1.6803 0.00605485 0.0266831 0.0410801 0.00683969 3.11305 0.149042 0.00969607 0.139259 0.000674397 0.000954456 0.015962 2.25338e-05 0.0656935 0.656584 0.000455982 4.5739 0.185168
0.298657 1.28e-06 0.00444305 0.0109023 0.00650838 0.0132179 0.00643191 9.88166e-06 0.00015663 0.0310597 0.0435215 0.0653434 0.571607 0.0119934 0.99909 1.44005 0.0839941 0.00248494 0.0716358 0.00842792 1.91489 0.0173846 0.18139 0.000479262 1.6803 0.00605476 0.0266828 0.0410716 0.00684121 3.11305 0.14904 0.00969601 0.139266 0.000674385 0.00095447 0.0159586 2.25313e-05 0.0656966 0.656595 0.000455976 4.57387 0.185177
0.299701 1.28e-06 0.00444109 0.0109026 0.00650839 0.013212 0.00643134 9.8808e-06 0.000156567 0.0310603 0.0435215 0.0653434 0.571609 0.0119881 0.999087 1.44003 0.0839941 0.00248522 0.0716439 0.00842827 1.91491 0.0173847 0.181386 0.00047919 1.6803 0.00605475 0.0266824 0.0410632 0.0068427 3.11305 0.149039 0.00969596 0.139273 0.000674374 0.000954483 0.0159553 2.25289e-05 0.0656996 0.656607 0.000455969 4.57385 0.185186
0.300851 1.28e-06 0.00443895 0.010903 0.00650841 0.0132056 0.00643075 9.87988e-06 0.000156546 0.0310608 0.0435215 0.0653435 0.571611 0.0119823 0.999085 1.44 0.0839941 0.00248553 0.0716528 0.00842866 1.91494 0.0173847 0.181383 0.000479158 1.6803 0.0060547 0.0266821 0.0410541 0.00684432 3.11305 0.149037 0.00969589 0.139281 0.000674362 0.000954498 0.0159517 2.25264e-05 0.0657029 0.65662 0.000455963 4.57383 0.185195
0.301887 6.4e-07 0.00443703 0.0109033 0.00650843 0.0131999 0.00643023 9.87909e-06 0.000156583 0.0310613 0.0435215 0.0653434 0.571613 0.0119772 0.999082 1.43998 0.0839941 0.0024858 0.0716608 0.00842901 1.91497 0.0173848 0.181379 0.000479185 1.6803 0.0060546 0.0266817 0.0410459 0.00684577 3.11305 0.149036 0.00969584 0.139288 0.000674352 0.00095451 0.0159485 2.25243e-05 0.0657059 0.656631 0.000455957 4.5738 0.185204
0.302961 2.56e-06 0.00443506 0.0109037 0.00650845 0.013194 0.00642971 9.87831e-06 0.000156583 0.0310618 0.0435215 0.0653434 0.571616 0.0119718 0.99908 1.43996 0.0839941 0.00248608 0.0716691 0.00842937 1.915 0.0173849 0.181376 0.000479176 1.6803 0.00605454 0.0266813 0.0410374 0.00684726 3.11305 0.149034 0.00969578 0.139295 0.000674341 0.000954522 0.0159452 2.25221e-05 0.0657089 0.656643 0.000455951 4.57378 0.185213
0.304057 1.28e-06 0.00443306 0.010904 0.00650847 0.013188 0.00642921 9.87754e-06 0.000156569 0.0310623 0.0435215 0.0653434 0.571618 0.0119664 0.999078 1.43994 0.0839941 0.00248637 0.0716774 0.00842973 1.91502 0.0173849 0.181373 0.000479152 1.6803 0.00605449 0.0266809 0.0410288 0.00684877 3.11305 0.149032 0.00969572 0.139303 0.000674331 0.000954534 0.0159418 2.252e-05 0.065712 0.656655 0.000455945 4.57376 0.185222
0.305115 1.28e-06 0.00443115 0.0109044 0.00650848 0.0131823 0.00642874 9.87682e-06 0.000156534 0.0310628 0.0435215 0.0653435 0.57162 0.0119613 0.999075 1.43992 0.0839941 0.00248665 0.0716855 0.00843008 1.91505 0.0173849 0.181369 0.000479108 1.6803 0.00605446 0.0266805 0.0410206 0.00685021 3.11305 0.149031 0.00969566 0.13931 0.000674321 0.000954545 0.0159386 2.2518e-05 0.065715 0.656666 0.00045594 4.57373 0.185231
0.306159 1.28e-06 0.00442927 0.0109047 0.0065085 0.0131767 0.0064283 9.87615e-06 0.000156599 0.0310632 0.0435215 0.0653434 0.571622 0.0119562 0.999073 1.4399 0.0839941 0.00248692 0.0716933 0.00843042 1.91508 0.0173849 0.181366 0.000479163 1.6803 0.00605433 0.0266801 0.0410125 0.00685162 3.11305 0.149029 0.0096956 0.139317 0.000674312 0.000954555 0.0159354 2.25162e-05 0.0657179 0.656677 0.000455935 4.57371 0.18524
0.307312 1.28e-06 0.00442722 0.0109051 0.00650851 0.0131705 0.00642784 9.87544e-06 0.000156587 0.0310637 0.0435216 0.0653434 0.571624 0.0119507 0.999071 1.43988 0.0839941 0.00248721 0.071702 0.0084308 1.91511 0.0173849 0.181363 0.00047914 1.6803 0.00605428 0.0266796 0.0410037 0.00685317 3.11305 0.149028 0.00969554 0.139324 0.000674302 0.000954566 0.0159319 2.25142e-05 0.0657211 0.65669 0.00045593 4.57368 0.185249
0.308539 1.28e-06 0.00442505 0.0109055 0.00650853 0.013164 0.00642736 9.87472e-06 0.000156658 0.0310641 0.0435216 0.0653433 0.571626 0.0119448 0.999068 1.43985 0.0839941 0.00248753 0.0717111 0.00843119 1.91514 0.0173849 0.181359 0.0004792 1.6803 0.00605414 0.026679 0.0409943 0.0068548 3.11305 0.149026 0.00969547 0.139332 0.000674293 0.000954578 0.0159282 2.25122e-05 0.0657244 0.656703 0.000455925 4.57366 0.185259
0.309716 2.56e-06 0.00442298 0.0109058 0.00650854 0.0131578 0.00642693 9.87407e-06 0.000156588 0.0310645 0.0435216 0.0653434 0.571628 0.0119392 0.999066 1.43983 0.0839941 0.00248782 0.0717198 0.00843157 1.91517 0.0173849 0.181355 0.000479121 1.6803 0.00605414 0.0266785 0.0409853 0.00685634 3.11305 0.149024 0.00969541 0.13934 0.000674284 0.000954588 0.0159247 2.25104e-05 0.0657276 0.656716 0.00045592 4.57363 0.185268
0.310827 1.28e-06 0.00442105 0.0109062 0.00650855 0.0131521 0.00642655 9.87348e-06 0.000156589 0.0310649 0.0435216 0.0653434 0.57163 0.011934 0.999063 1.43981 0.0839941 0.0024881 0.0717279 0.00843193 1.91519 0.0173848 0.181352 0.000479112 1.6803 0.00605407 0.026678 0.040977 0.00685779 3.11305 0.149023 0.00969535 0.139347 0.000674275 0.000954597 0.0159214 2.25088e-05 0.0657306 0.656728 0.000455916 4.57361 0.185277
0.311896 1.28e-06 0.0044192 0.0109065 0.00650857 0.0131465 0.00642619 9.87294e-06 0.000156569 0.0310652 0.0435216 0.0653434 0.571632 0.011929 0.999061 1.43979 0.0839941 0.00248837 0.0717357 0.00843227 1.91522 0.0173848 0.181349 0.000479083 1.6803 0.00605403 0.0266775 0.0409689 0.00685917 3.11305 0.149021 0.00969529 0.139353 0.000674268 0.000954605 0.0159182 2.25073e-05 0.0657335 0.656739 0.000455912 4.57358 0.185286
0.313101 1.28e-06 0.00441714 0.0109069 0.00650858 0.0131404 0.00642581 9.87237e-06 0.00015659 0.0310656 0.0435216 0.0653434 0.571634 0.0119235 0.999059 1.43976 0.0839941 0.00248867 0.0717445 0.00843264 1.91525 0.0173847 0.181346 0.000479094 1.6803 0.00605394 0.0266769 0.04096 0.00686071 3.11305 0.149019 0.00969522 0.139361 0.00067426 0.000954614 0.0159147 2.25057e-05 0.0657367 0.656752 0.000455908 4.57355 0.185295
0.314314 1.28e-06 0.00441508 0.0109072 0.00650859 0.0131342 0.00642545 9.87182e-06 0.000156562 0.031066 0.0435216 0.0653434 0.571636 0.0119179 0.999056 1.43974 0.0839941 0.00248897 0.0717532 0.00843302 1.91528 0.0173846 0.181342 0.000479056 1.6803 0.0060539 0.0266763 0.040951 0.00686224 3.11305 0.149018 0.00969515 0.139369 0.000674252 0.000954622 0.0159112 2.25042e-05 0.0657399 0.656765 0.000455904 4.57353 0.185305
0.315508 1.28e-06 0.00441307 0.0109076 0.0065086 0.0131282 0.00642512 9.87132e-06 0.000156592 0.0310663 0.0435216 0.0653434 0.571638 0.0119125 0.999054 1.43972 0.0839941 0.00248926 0.0717618 0.00843339 1.91531 0.0173845 0.181339 0.000479075 1.6803 0.0060538 0.0266757 0.0409422 0.00686374 3.11305 0.149016 0.00969508 0.139376 0.000674245 0.00095463 0.0159077 2.25028e-05 0.0657431 0.656777 0.0004559 4.5735 0.185314
0.316744 1.28e-06 0.00441101 0.010908 0.00650861 0.013122 0.00642479 9.87083e-06 0.000156664 0.0310666 0.0435216 0.0653433 0.57164 0.0119069 0.999051 1.4397 0.0839942 0.00248956 0.0717705 0.00843378 1.91534 0.0173844 0.181335 0.000479135 1.6803 0.00605366 0.0266751 0.0409332 0.00686527 3.11305 0.149014 0.00969501 0.139384 0.000674238 0.000954638 0.0159042 2.25014e-05 0.0657463 0.65679 0.000455896 4.57347 0.185324
0.317931 1.28e-06 0.00440904 0.0109083 0.00650862 0.0131162 0.0064245 9.87039e-06 0.000156612 0.0310669 0.0435216 0.0653434 0.571641 0.0119016 0.999049 1.43968 0.0839941 0.00248985 0.0717789 0.00843414 1.91537 0.0173843 0.181332 0.000479074 1.6803 0.00605364 0.0266744 0.0409245 0.00686672 3.11305 0.149013 0.00969495 0.139391 0.000674231 0.000954645 0.0159008 2.25002e-05 0.0657494 0.656803 0.000455893 4.57344 0.185333
0.319159 1.28e-06 0.00440703 0.0109087 0.00650863 0.0131101 0.00642422 9.86996e-06 0.000156594 0.0310672 0.0435216 0.0653434 0.571643 0.0118962 0.999047 1.43965 0.0839942 0.00249014 0.0717875 0.00843451 1.91541 0.0173841 0.181328 0.000479046 1.6803 0.00605359 0.0266737 0.0409157 0.00686822 3.11305 0.149011 0.00969488 0.139398 0.000674225 0.000954651 0.0158973 2.2499e-05 0.0657526 0.656815 0.00045589 4.57342 0.185343
0.320374 2.56e-06 0.00440505 0.0109091 0.00650864 0.0131042 0.00642396 9.86957e-06 0.000156595 0.0310674 0.0435216 0.0653434 0.571645 0.0118908 0.999044 1.43963 0.0839942 0.00249043 0.071796 0.00843488 1.91544 0.0173839 0.181325 0.000479037 1.6803 0.00605352 0.0266731 0.040907 0.00686968 3.11305 0.149009 0.00969481 0.139406 0.000674219 0.000954657 0.0158939 2.24979e-05 0.0657557 0.656828 0.000455887 4.57339 0.185352
0.321581 2.56e-06 0.0044031 0.0109094 0.00650865 0.0130984 0.00642372 9.86921e-06 0.000156596 0.0310676 0.0435216 0.0653434 0.571647 0.0118856 0.999042 1.43961 0.0839942 0.00249072 0.0718043 0.00843524 1.91547 0.0173838 0.181322 0.000479028 1.6803 0.00605345 0.0266724 0.0408984 0.00687111 3.11305 0.149008 0.00969474 0.139413 0.000674213 0.000954663 0.0158905 2.24969e-05 0.0657587 0.656841 0.000455885 4.57336 0.185361
0.322779 2.56e-06 0.00440119 0.0109098 0.00650865 0.0130927 0.00642349 9.86888e-06 0.000156597 0.0310679 0.0435216 0.0653434 0.571648 0.0118804 0.99904 1.43959 0.0839942 0.002491 0.0718126 0.0084356 1.9155 0.0173836 0.181319 0.000479019 1.6803 0.00605339 0.0266716 0.0408899 0.00687252 3.11305 0.149006 0.00969467 0.13942 0.000674208 0.000954668 0.0158872 2.2496e-05 0.0657617 0.656853 0.000455882 4.57333 0.18537
0.324001 1.28e-06 0.00439925 0.0109101 0.00650866 0.0130869 0.00642328 9.86857e-06 0.000156642 0.0310681 0.0435216 0.0653434 0.57165 0.0118752 0.999037 1.43957 0.0839942 0.00249129 0.0718209 0.00843596 1.91553 0.0173834 0.181315 0.000479053 1.6803 0.00605328 0.0266709 0.0408813 0.00687395 3.11305 0.149004 0.0096946 0.139427 0.000674203 0.000954673 0.0158838 2.24951e-05 0.0657648 0.656866 0.00045588 4.5733 0.185379
0.325209 6.4e-07 0.00439735 0.0109105 0.00650867 0.0130812 0.0064231 9.8683e-06 0.000156598 0.0310682 0.0435216 0.0653434 0.571652 0.01187 0.999035 1.43954 0.0839942 0.00249157 0.0718291 0.00843631 1.91556 0.0173832 0.181312 0.000479001 1.6803 0.00605325 0.0266702 0.0408729 0.00687534 3.11305 0.149003 0.00969453 0.139434 0.000674198 0.000954677 0.0158805 2.24943e-05 0.0657678 0.656878 0.000455878 4.57327 0.185388
0.326432 2.56e-06 0.00439544 0.0109108 0.00650867 0.0130755 0.00642292 9.86804e-06 0.000156599 0.0310684 0.0435216 0.0653434 0.571653 0.0118649 0.999033 1.43952 0.0839942 0.00249185 0.0718374 0.00843667 1.91559 0.0173829 0.181309 0.000478992 1.6803 0.00605319 0.0266694 0.0408644 0.00687674 3.11305 0.149001 0.00969446 0.139441 0.000674194 0.000954681 0.0158771 2.24936e-05 0.0657708 0.65689 0.000455876 4.57325 0.185397
0.327662 6.4e-07 0.00439354 0.0109112 0.00650868 0.0130698 0.00642276 9.86781e-06 0.0001566 0.0310686 0.0435216 0.0653434 0.571655 0.0118598 0.999031 1.4395 0.0839942 0.00249213 0.0718456 0.00843702 1.91562 0.0173827 0.181306 0.000478983 1.6803 0.00605312 0.0266686 0.0408559 0.00687813 3.11305 0.149 0.00969439 0.139448 0.00067419 0.000954685 0.0158738 2.24929e-05 0.0657738 0.656903 0.000455874 4.57322 0.185406
