t dt 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30
79651 0.015625 7108.15 559.869 1556.84 0.605346 1093 18536.7 24.0634 120.355 2911.95 0.330169 21.0161 113485 6.51968 12298.7 214.652 38859.3 0.581585 8549.27 7.63793 4.57781 3632.09 524.391 13.9015 14.723 128.685 12.2873 5.09972 17667.8 408.406 53.2655
79798.5 0.015625 7113.54 560.219 1558.45 0.604635 1093.57 18578 24.0801 120.403 2914.1 0.330321 21.0328 113647 6.52444 12316.8 214.791 38876.9 0.582782 8568.44 7.63862 4.58181 3634.85 524.947 13.9129 14.7379 128.823 12.2915 5.10303 17800.1 408.416 53.2988
79944.9 0.015625 7118.88 560.565 1560.05 0.605165 1094.14 18618.9 24.0967 120.45 2916.22 0.330471 21.0494 113808 6.52914 12334.7 214.929 38894.3 0.583975 8587.54 7.63931 4.58577 3637.58 525.499 13.9233 14.7526 128.959 12.2956 5.10631 17932 408.427 53.3317
80090.5 0.0078125 7124.17 560.907 1561.64 0.605778 1094.7 18659.5 24.1131 120.497 2918.33 0.330621 21.0658 113968 6.53381 12352.4 215.067 38911.4 0.585166 8606.6 7.63999 4.5897 3640.29 526.047 13.9334 14.7672 129.095 12.2997 5.10957 18063.8 408.437 53.3644
80238.1 0.0625 7129.53 561.253 1563.26 0.601284 1095.27 18700.6 24.1296 120.545 2920.47 0.330774 21.0825 114129 6.53853 12370.3 215.205 38928.6 0.586377 8626 7.64068 4.59366 3643.03 526.604 13.948 14.782 129.233 12.3039 5.11286 18198 408.447 53.3975
80384.4 0.03125 7134.81 561.595 1564.85 0.606404 1095.84 18741.1 24.146 120.593 2922.57 0.330925 21.099 114288 6.5432 12387.9 215.342 38945.4 0.58758 8645.28 7.64136 4.59758 3645.74 527.153 13.9544 14.7965 129.369 12.3081 5.11612 18331.5 408.456 53.4302
80532.4 0.015625 7140.15 561.94 1566.47 0.606719 1096.41 18782.1 24.1625 120.642 2924.7 0.331079 21.1157 114450 6.5479 12405.6 215.481 38962.3 0.588802 8664.88 7.64204 4.60153 3648.48 527.709 13.9649 14.8112 129.508 12.3123 5.11941 18467.3 408.466 53.4633
80682 0.015625 7145.53 562.287 1568.1 0.607037 1096.99 18823.4 24.1791 120.691 2926.84 0.331234 21.1326 114612 6.55265 12423.5 215.621 38979.2 0.590041 8684.75 7.64273 4.60552 3651.23 528.271 13.9755 14.826 129.648 12.3166 5.12273 18605.1 408.476 53.4966
80829.1 0.015625 7150.81 562.627 1569.7 0.607349 1097.56 18864 24.1954 120.739 2928.94 0.331388 21.1492 114772 6.55729 12441 215.758 38995.7 0.591263 8704.35 7.6434 4.60941 3653.93 528.824 13.9858 14.8405 129.786 12.3208 5.12598 18741.2 408.486 53.5293
80974.3 0.0078125 7156 562.961 1571.28 0.607657 1098.12 18903.9 24.2114 120.787 2931 0.331539 21.1655 114929 6.56187 12458.2 215.893 39011.8 0.592473 8723.77 7.64406 4.61325 3656.59 529.368 13.996 14.8547 129.922 12.3249 5.12919 18876.1 408.496 53.5615
81120 0.0625 7161.2 563.296 1572.87 0.607728 1098.68 18943.9 24.2274 120.835 2933.07 0.331692 21.182 115086 6.56645 12475.4 216.028 39027.9 0.593692 8743.33 7.64473 4.61709 3659.25 529.915 14.0065 14.8689 130.059 12.3291 5.13241 19012 408.505 53.5937
81265.8 0.03125 7166.38 563.629 1574.46 0.608276 1099.24 18983.8 24.2434 120.884 2935.13 0.331845 21.1984 115243 6.57103 12492.5 216.164 39043.7 0.594914 8762.97 7.64538 4.62092 3661.9 530.461 14.0165 14.8831 130.196 12.3333 5.13562 19148.6 408.515 53.6259
81411.3 0.03125 7171.55 563.961 1576.04 0.608584 1099.8 19023.5 24.2593 120.932 2937.19 0.331998 21.2148 115400 6.57558 12509.5 216.298 39059.4 0.596139 8782.64 7.64604 4.62473 3664.55 531.007 14.0266 14.8972 130.333 12.3375 5.13882 19285.5 408.524 53.658
81562.4 0.015625 7176.89 564.305 1577.69 0.608496 1100.38 19064.7 24.2758 120.983 2939.31 0.332158 21.2318 115562 6.58029 12527.1 216.438 39075.6 0.597413 8803.14 7.64672 4.62868 3667.28 531.572 14.0375 14.9118 130.476 12.3418 5.14214 19428.2 408.534 53.6913
81712 0.015625 7182.17 564.644 1579.31 0.608684 1100.96 19105.3 24.292 121.033 2941.41 0.332316 21.2486 115723 6.58494 12544.5 216.576 39091.4 0.59868 8823.5 7.64738 4.63257 3669.99 532.132 14.048 14.9262 130.617 12.3461 5.14541 19570.1 408.543 53.7241
81857.7 0.015625 7187.3 564.972 1580.9 0.609529 1101.52 19144.8 24.3078 121.082 2943.44 0.33247 21.265 115878 6.58946 12561.3 216.71 39106.7 0.599915 8843.39 7.64803 4.63634 3672.61 532.677 14.0576 14.9402 130.754 12.3503 5.1486 19708.7 408.553 53.756
82005.7 0.0078125 7192.5 565.305 1582.51 0.609842 1102.08 19184.9 24.3237 121.131 2945.51 0.332627 21.2816 116037 6.59404 12578.3 216.846 39122.1 0.601176 8863.68 7.64869 4.64017 3675.27 533.23 14.0678 14.9543 130.894 12.3546 5.15183 19850.2 408.562 53.7884
82152 0.015625 7197.62 565.633 1584.09 0.609625 1102.65 19224.4 24.3394 121.181 2947.54 0.332782 21.2981 116192 6.59855 12595 216.98 39137.1 0.602425 8883.79 7.64933 4.64394 3677.89 533.776 14.0784 14.9683 131.032 12.3588 5.15502 19990.6 408.571 53.8203
82296.3 0.015625 7202.66 565.956 1585.66 0.610456 1103.2 19263.2 24.3549 121.23 2949.54 0.332936 21.3143 116346 6.60299 12611.4 217.112 39151.8 0.60366 8903.7 7.64997 4.64765 3680.47 534.315 14.0878 14.9819 131.168 12.363 5.15816 20129.5 408.58 53.8517
82443 0.0078125 7207.77 566.283 1587.25 0.610766 1103.76 19302.7 24.3706 121.279 2951.56 0.333093 21.3308 116502 6.6075 12628.1 217.246 39166.6 0.604919 8924 7.65061 4.6514 3683.09 534.862 14.0979 14.9958 131.307 12.3673 5.16134 20271.3 408.589 53.8836
82587.7 0.03125 7212.79 566.604 1588.82 0.611013 1104.32 19341.5 24.386 121.329 2953.56 0.333248 21.347 116655 6.61193 12644.4 217.378 39181.1 0.606166 8944.1 7.65124 4.6551 3685.66 535.402 14.1078 15.0094 131.444 12.3715 5.16448 20411.8 408.598 53.915
82732.4 0.015625 7217.81 566.924 1590.39 0.611376 1104.87 19380.2 24.4014 121.378 2955.55 0.333403 21.3632 116808 6.61635 12660.7 217.51 39195.5 0.607414 8964.25 7.65187 4.65878 3688.23 535.941 14.1176 15.023 131.581 12.3757 5.16761 20552.6 408.607 53.9463
82877.9 0.03125 7222.84 567.245 1591.97 0.611683 1105.43 19419 24.4168 121.428 2957.54 0.333559 21.3796 116962 6.62078 12677 217.642 39209.7 0.608674 8984.6 7.6525 4.66247 3690.81 536.483 14.1275 15.0366 131.719 12.38 5.17075 20694.9 408.616 53.9777
83025.9 0.015625 7227.94 567.57 1593.57 0.611995 1106 19458.4 24.4324 121.478 2959.56 0.333718 21.3962 117118 6.62527 12693.5 217.777 39224.1 0.609958 9005.34 7.65313 4.66621 3693.42 537.034 14.1376 15.0504 131.859 12.3843 5.17394 20840 408.625 54.0096
83168.4 0.015625 7232.84 567.882 1595.12 0.612295 1106.54 19496.3 24.4474 121.527 2961.5 0.333872 21.4121 117268 6.62959 12709.4 217.906 39237.9 0.611199 9025.39 7.65375 4.66981 3695.93 537.565 14.1472 15.0636 131.994 12.3885 5.177 20980.3 408.634 54.0403
83313.6 0.0078125 7237.82 568.2 1596.69 0.6126 1107.1 19534.8 24.4626 121.577 2963.47 0.334029 21.4284 117420 6.63398 12725.5 218.037 39251.7 0.612465 9045.87 7.65437 4.67346 3698.48 538.104 14.157 15.0771 132.132 12.3927 5.18012 21123.7 408.642 54.0715
83459.9 0.015625 7242.83 568.518 1598.27 0.612908 1107.66 19573.6 24.4779 121.628 2965.46 0.334187 21.4448 117573 6.63839 12741.6 218.169 39265.5 0.613745 9066.58 7.65499 4.67712 3701.04 538.648 14.1668 15.0906 132.27 12.397 5.18326 21268.7 408.651 54.1028
83604.8 0.015625 7247.78 568.833 1599.84 0.613213 1108.21 19611.8 24.493 121.678 2967.41 0.334344 21.461 117725 6.64275 12757.5 218.3 39279.1 0.615016 9087.16 7.6556 4.68075 3703.57 539.187 14.1766 15.1039 132.408 12.4013 5.18636 21412.8 408.66 54.1338
83748.8 0.03125 7252.68 569.144 1601.4 0.613515 1108.77 19649.8 24.508 121.728 2969.35 0.334501 21.4771 117876 6.64707 12773.3 218.429 39292.5 0.616283 9107.68 7.65621 4.68434 3706.08 539.721 14.1862 15.1171 132.545 12.4055 5.18944 21556.5 408.668 54.1646
83893.6 0.0078125 7257.6 569.456 1602.96 0.613819 1109.32 19687.8 24.5229 121.778 2971.3 0.334658 21.4933 118026 6.6514 12789 218.559 39305.8 0.617558 9128.35 7.65682 4.68793 3708.6 540.259 14.1959 15.1303 132.682 12.4098 5.19253 21701.4 408.677 54.1954
84039.7 0.0078125 7262.55 569.77 1604.54 0.614126 1109.88 19726.2 24.538 121.829 2973.26 0.334817 21.5097 118178 6.65577 12804.9 218.69 39319.1 0.618849 9149.29 7.65744 4.69155 3711.14 540.801 14.2056 15.1436 132.821 12.4141 5.19564 21848.2 408.685 54.2265
84185.7 0.03125 7267.49 570.083 1606.12 0.614432 1110.43 19764.4 24.5531 121.88 2975.21 0.334977 21.526 118330 6.66011 12820.7 218.821 39332.2 0.620143 9170.28 7.65805 4.69516 3713.66 541.342 14.2153 15.1568 132.959 12.4184 5.19874 21995.3 408.694 54.2575
84333.1 0.015625 7272.46 570.398 1607.71 0.614988 1111 19802.9 24.5682 121.931 2977.17 0.335138 21.5425 118483 6.66449 12836.5 218.953 39345.4 0.621451 9191.53 7.65866 4.69879 3716.21 541.888 14.2249 15.1701 133.099 12.4228 5.20187 22144.3 408.702 54.2887
84477.2 0.03125 7277.31 570.705 1609.27 0.615044 1111.55 19840.5 24.583 121.982 2979.09 0.335296 21.5586 118632 6.66876 12852 219.081 39358.2 0.622735 9212.38 7.65926 4.70233 3718.69 542.422 14.2347 15.1831 133.236 12.427 5.20492 22290.5 408.71 54.3192
84622.5 0.0078125 7282.19 571.013 1610.84 0.615348 1112.1 19878.3 24.5978 122.033 2981.01 0.335456 21.5748 118782 6.67306 12867.5 219.21 39370.9 0.624031 9233.46 7.65986 4.70589 3721.19 542.96 14.2443 15.1961 133.374 12.4313 5.20799 22438.3 408.719 54.3498
84768.1 0.015625 7287.06 571.322 1612.41 0.616142 1112.66 19916.1 24.6126 122.084 2982.94 0.335616 21.5911 118933 6.67735 12883 219.34 39383.6 0.625333 9254.64 7.66046 4.70944 3723.68 543.498 14.2534 15.2091 133.513 12.4357 5.21107 22586.9 408.727 54.3805
84913 0.015625 7291.9 571.627 1613.97 0.615697 1113.21 19953.7 24.6273 122.135 2984.85 0.335775 21.6072 119082 6.68162 12898.3 219.468 39396 0.626632 9275.78 7.66106 4.71297 3726.16 544.034 14.2636 15.2221 133.651 12.44 5.21412 22735.2 408.735 54.411
85058.3 0.015625 7296.75 571.933 1615.54 0.616626 1113.76 19991.3 24.642 122.187 2986.76 0.335936 21.6234 119231 6.68588 12913.7 219.597 39408.4 0.627938 9297.05 7.66165 4.7165 3728.64 544.571 14.2726 15.235 133.789 12.4443 5.21718 22884.4 408.743 54.4414
85205 0.015625 7301.63 572.241 1617.12 0.616567 1114.32 20029.1 24.6568 122.239 2988.68 0.336098 21.6398 119382 6.69018 12929.1 219.727 39420.8 0.629259 9318.59 7.66225 4.72005 3731.14 545.113 14.2825 15.248 133.928 12.4487 5.22026 23035.5 408.751 54.4722
85351 0.015625 7306.47 572.546 1618.69 0.616872 1114.88 20066.7 24.6715 122.291 2990.59 0.33626 21.6561 119531 6.69445 12944.4 219.856 39433 0.630576 9340.07 7.66284 4.72358 3733.62 545.652 14.292 15.2608 134.067 12.4531 5.22332 23186.2 408.759 54.5027
85496.8 0.0078125 7311.3 572.85 1620.27 0.617177 1115.43 20104.2 24.6861 122.343 2992.49 0.336421 21.6723 119680 6.6987 12959.6 219.984 39445.1 0.631895 9361.6 7.66343 4.72709 3736.09 546.191 14.3015 15.2737 134.205 12.4574 5.22637 23337.3 408.767 54.5331
85642.7 0.03125 7316.12 573.153 1621.84 0.617482 1115.99 20141.6 24.7007 122.395 2994.39 0.336584 21.6886 119829 6.70294 12974.8 220.112 39457.1 0.633218 9383.21 7.66402 4.73059 3738.56 546.729 14.311 15.2865 134.344 12.4618 5.22942 23488.9 408.775 54.5635
85788.6 0.0078125 7320.93 573.455 1623.41 0.617786 1116.54 20179 24.7153 122.447 2996.29 0.336746 21.7048 119978 6.70718 12989.9 220.241 39468.9 0.634543 9404.87 7.66461 4.73409 3741.02 547.267 14.3204 15.2992 134.483 12.4662 5.23246 23640.9 408.783 54.5938
85936.2 0.015625 7325.78 573.76 1625 0.617405 1117.1 20216.7 24.73 122.5 2998.2 0.336911 21.7212 120128 6.71145 13005.1 220.37 39480.8 0.635888 9426.86 7.6652 4.73761 3743.5 547.811 14.3306 15.3121 134.623 12.4706 5.23554 23795.1 408.791 54.6244
86082.4 0.03125 7330.58 574.061 1626.57 0.618399 1117.66 20254 24.7445 122.552 3000.08 0.337074 21.7375 120277 6.71567 13020.2 220.498 39492.5 0.637221 9448.68 7.66578 4.74109 3745.96 548.349 14.3394 15.3248 134.762 12.475 5.23858 23948.3 408.799 54.6547
86229.2 0.03125 7335.38 574.362 1628.15 0.618705 1118.21 20291.4 24.759 122.605 3001.97 0.337238 21.7538 120426 6.7199 13035.2 220.626 39504.1 0.638564 9470.67 7.66637 4.74458 3748.42 548.89 14.3489 15.3375 134.901 12.4794 5.24162 24102.6 408.807 54.685
86375.8 0.015625 7340.17 574.662 1629.72 0.619342 1118.77 20328.6 24.7734 122.658 3003.86 0.337402 21.7701 120574 6.72412 13050.1 220.754 39515.6 0.639907 9492.68 7.66695 4.74805 3750.87 549.429 14.358 15.3501 135.04 12.4839 5.24466 24256.9 408.815 54.7152
86522.4 0.015625 7344.95 574.961 1631.3 0.619316 1119.33 20365.8 24.7878 122.711 3005.74 0.337567 21.7864 120722 6.72833 13065.1 220.882 39526.9 0.641253 9514.77 7.66753 4.75152 3753.31 549.969 14.3677 15.3628 135.18 12.4883 5.24769 24411.9 408.823 54.7454
86666.4 0.03125 7349.63 575.254 1632.85 0.619616 1119.87 20402.2 24.802 122.763 3007.58 0.337728 21.8024 120868 6.73245 13079.6 221.007 39538 0.642578 9536.51 7.6681 4.75491 3755.71 550.498 14.3769 15.3751 135.316 12.4927 5.25067 24564.4 408.83 54.775
86813.9 0.015625 7354.42 575.554 1634.43 0.619637 1120.43 20439.5 24.8164 122.817 3009.46 0.337894 21.8188 121016 6.73666 13094.5 221.135 39549.2 0.643938 9558.85 7.66868 4.75838 3758.16 551.041 14.3865 15.3877 135.456 12.4971 5.25371 24721.1 408.838 54.8053
86959.1 0.03125 7359.12 575.847 1635.99 0.620225 1120.98 20476.1 24.8306 122.869 3011.3 0.338058 21.8349 121162 6.7408 13109.1 221.261 39560.2 0.645279 9580.9 7.66925 4.76178 3760.57 551.574 14.3955 15.4001 135.594 12.5015 5.25669 24875.7 408.846 54.835
87104.3 0.03125 7363.81 576.14 1637.55 0.620527 1121.53 20512.6 24.8447 122.922 3013.15 0.338222 21.851 121308 6.74493 13123.7 221.386 39571 0.646623 9603 7.66981 4.76517 3762.97 552.107 14.4048 15.4124 135.732 12.5059 5.25968 25030.6 408.853 54.8646
87248.7 0.0625 7368.47 576.43 1639.1 0.624923 1122.08 20548.9 24.8587 122.975 3014.97 0.338385 21.867 121453 6.74903 13138.1 221.511 39581.7 0.647962 9625.04 7.67037 4.76854 3765.35 552.636 14.4105 15.4247 135.869 12.5103 5.26264 25185.1 408.861 54.8941
87394.5 0.015625 7373.16 576.723 1640.66 0.62113 1122.63 20585.5 24.8728 123.028 3016.81 0.33855 21.8832 121599 6.75316 13152.6 221.637 39592.4 0.649316 9647.35 7.67094 4.77193 3767.75 553.172 14.4231 15.437 136.007 12.5148 5.26562 25341.5 408.868 54.9238
87539.8 0.015625 7377.83 577.013 1642.22 0.620909 1123.18 20621.9 24.8868 123.082 3018.64 0.338715 21.8993 121744 6.75727 13167 221.762 39603 0.650669 9669.65 7.6715 4.7753 3770.14 553.705 14.4328 15.4492 136.144 12.5192 5.26859 25497.8 408.876 54.9533
87684.8 0.0625 7382.48 577.303 1643.78 0.621427 1123.73 20658.1 24.9008 123.135 3020.47 0.338879 21.9154 121889 6.76136 13181.4 221.886 39613.4 0.652022 9691.97 7.67206 4.77866 3772.52 554.236 14.4417 15.4614 136.282 12.5236 5.27155 25654.2 408.883 54.9827
87831.9 0.015625 7387.18 577.595 1645.35 0.622343 1124.28 20694.8 24.9149 123.189 3022.31 0.339046 21.9316 122036 6.76549 13195.8 222.013 39623.9 0.653395 9714.65 7.67263 4.78205 3774.93 554.775 14.4504 15.4737 136.421 12.5281 5.27455 25813 408.891 55.0125
87979.6 0.015625 7391.89 577.888 1646.94 0.622432 1124.84 20731.5 24.929 123.244 3024.16 0.339214 21.948 122182 6.76964 13210.3 222.139 39634.4 0.654778 9737.5 7.67319 4.78545 3777.34 555.316 14.4599 15.4861 136.561 12.5326 5.27756 25973 408.898 55.0423
88124.8 0.0078125 7396.52 578.175 1648.49 0.622645 1125.39 20767.6 24.9429 123.297 3025.97 0.33938 21.964 122327 6.77371 13224.5 222.263 39644.5 0.656139 9760.01 7.67375 4.78879 3779.71 555.847 14.4691 15.4981 136.698 12.5371 5.2805 26130.7 408.905 55.0716
88271.9 0.03125 7401.19 578.465 1650.07 0.62295 1125.94 20804.1 24.9569 123.352 3027.8 0.339548 21.9803 122473 6.77783 13238.9 222.389 39654.8 0.657521 9782.88 7.67431 4.79216 3782.1 556.385 14.4783 15.5104 136.837 12.5416 5.28349 26290.7 408.913 55.1012
88411.4 0.03125 7405.62 578.739 1651.56 0.623239 1126.47 20838.7 24.9701 123.403 3029.53 0.339707 21.9957 122611 6.78172 13252.4 222.508 39664.3 0.658833 9804.62 7.67484 4.79535 3784.37 556.896 14.487 15.5219 136.969 12.5459 5.28631 26442.9 408.92 55.1293
88555.5 0.015625 7410.18 579.022 1653.1 0.624109 1127.01 20874.3 24.9838 123.457 3031.31 0.339872 22.0117 122753 6.78574 13266.4 222.63 39674.2 0.660192 9827.14 7.67538 4.79863 3786.7 557.422 14.4954 15.5338 137.105 12.5503 5.28922 26600.5 408.927 55.1582
88700.7 0.015625 7414.77 579.306 1654.66 0.624386 1127.56 20910.2 24.9975 123.511 3033.11 0.340038 22.0277 122897 6.78977 13280.4 222.754 39684 0.661563 9849.89 7.67593 4.80194 3789.05 557.953 14.5045 15.5458 137.242 12.5548 5.29215 26759.6 408.934 55.1873
88842.9 0.03125 7419.25 579.583 1656.18 0.624132 1128.1 20945.2 25.0109 123.564 3034.86 0.340201 22.0434 123037 6.79372 13294.1 222.874 39693.5 0.662908 9872.22 7.67647 4.80516 3791.35 558.473 14.5138 15.5574 137.376 12.5592 5.29502 26915.7 408.941 55.2157
88985.4 0.0625 7423.74 579.86 1657.7 0.623929 1128.63 20980.3 25.0243 123.617 3036.61 0.340365 22.0591 123177 6.79766 13307.7 222.995 39702.9 0.664257 9894.64 7.677 4.80839 3793.64 558.993 14.523 15.5691 137.51 12.5636 5.29788 27072.5 408.948 55.2441
89132.4 0.03125 7428.36 580.145 1659.27 0.62473 1129.19 21016.4 25.0381 123.672 3038.42 0.340534 22.0753 123322 6.80173 13321.8 223.119 39712.6 0.665652 9917.84 7.67755 4.81171 3796.01 559.529 14.5317 15.5811 137.649 12.5681 5.30084 27234.6 408.955 55.2734
89277.4 0.03125 7432.9 580.426 1660.82 0.62503 1129.73 21052 25.0516 123.727 3040.19 0.340701 22.0913 123464 6.80573 13335.6 223.242 39722.1 0.66703 9940.77 7.67809 4.81498 3798.33 560.058 14.5406 15.5929 137.785 12.5726 5.30374 27394.7 408.962 55.3022
89421.2 0.015625 7437.4 580.703 1662.36 0.625327 1130.27 21087.2 25.065 123.781 3041.95 0.340867 22.1072 123605 6.80969 13349.2 223.363 39731.3 0.668399 9963.57 7.67863 4.81821 3800.64 560.582 14.5494 15.6046 137.92 12.577 5.30662 27553.9 408.969 55.3308
89566.2 0.03125 7441.93 580.982 1663.91 0.625626 1130.82 21122.7 25.0785 123.835 3043.72 0.341034 22.1231 123747 6.81367 13362.9 223.485 39740.6 0.669781 9986.61 7.67916 4.82146 3802.95 561.111 14.5583 15.6163 138.057 12.5815 5.30952 27714.8 408.976 55.3595
89713.9 0.015625 7446.53 581.265 1665.49 0.625931 1131.37 21158.7 25.0922 123.891 3045.51 0.341205 22.1394 123892 6.81772 13376.9 223.609 39750 0.671191 10010.2 7.67971 4.82477 3805.31 561.649 14.5674 15.6282 138.195 12.5861 5.31247 27879.1 408.983 55.3887
89858.3 0.0078125 7451.03 581.542 1667.03 0.626229 1131.92 21194 25.1056 123.945 3047.27 0.341372 22.1553 124033 6.82168 13390.5 223.73 39759 0.672573 10033.2 7.68024 4.82799 3807.61 562.175 14.5762 15.6398 138.331 12.5906 5.31534 28039.9 408.99 55.4172
90001.3 0.015625 7455.47 581.815 1668.55 0.62625 1132.45 21228.8 25.1188 123.999 3049 0.341537 22.171 124172 6.82558 13403.9 223.85 39767.9 0.673942 10056.1 7.68077 4.83118 3809.89 562.695 14.5852 15.6513 138.465 12.595 5.31819 28199.5 408.997 55.4454
90146.9 0.03125 7459.98 582.092 1670.11 0.626824 1133 21264.1 25.1322 124.054 3050.76 0.341706 22.187 124314 6.82955 13417.5 223.971 39776.9 0.675338 10079.5 7.6813 4.83441 3812.2 563.225 14.5938 15.663 138.601 12.5996 5.32108 28362.3 409.004 55.474
90290.6 0.015625 7464.43 582.365 1671.64 0.62686 1133.54 21299 25.1454 124.109 3052.49 0.341873 22.2028 124454 6.83346 13430.8 224.091 39785.7 0.676719 10102.6 7.68183 4.8376 3814.47 563.748 14.6028 15.6745 138.736 12.604 5.32393 28523.3 409.01 55.5022
90435.3 0.015625 7468.9 582.639 1673.18 0.627179 1134.08 21334.1 25.1587 124.164 3054.23 0.342041 22.2187 124594 6.83739 13444.3 224.212 39794.5 0.678111 10125.9 7.68236 4.8408 3816.76 564.274 14.6116 15.686 138.871 12.6086 5.32679 28685.8 409.017 55.5306
90581.4 0.0625 7473.41 582.915 1674.74 0.627228 1134.63 21369.5 25.172 124.22 3055.98 0.342211 22.2348 124736 6.84136 13457.8 224.334 39803.3 0.679519 10149.5 7.68289 4.84403 3819.07 564.805 14.6206 15.6976 139.008 12.6131 5.32968 28850.2 409.024 55.5592
90727.4 0.015625 7477.9 583.19 1676.3 0.627592 1135.17 21404.7 25.1854 124.275 3057.73 0.342381 22.2508 124877 6.84531 13471.3 224.455 39811.9 0.680927 10173.1 7.68342 4.84724 3821.37 565.335 14.6294 15.7092 139.144 12.6177 5.33256 29014.7 409.031 55.5877
90873.3 0.0625 7482.38 583.464 1677.85 0.627761 1135.72 21439.9 25.1986 124.331 3059.47 0.342551 22.2668 125018 6.84925 13484.7 224.576 39820.6 0.682337 10196.8 7.68395 4.85045 3823.66 565.865 14.6383 15.7207 139.28 12.6222 5.33544 29179.4 409.037 55.6161
91016.8 0.0625 7486.78 583.733 1679.38 0.627995 1136.26 21474.5 25.2117 124.386 3061.19 0.342718 22.2826 125157 6.85312 13497.9 224.695 39828.9 0.683725 10220.2 7.68447 4.8536 3825.91 566.386 14.647 15.732 139.414 12.6267 5.33826 29341.7 409.044 55.6441
91162.4 0.0078125 7491.24 584.005 1680.93 0.628913 1136.8 21509.6 25.2249 124.442 3062.92 0.342888 22.2985 125297 6.85704 13511.2 224.815 39837.4 0.685135 10243.9 7.68499 4.85678 3828.19 566.914 14.6553 15.7435 139.55 12.6313 5.34112 29506.6 409.051 55.6723
91306.4 0.0078125 7495.64 584.274 1682.46 0.629209 1137.34 21544.2 25.2379 124.497 3064.63 0.343057 22.3143 125436 6.86091 13524.3 224.934 39845.7 0.686533 10267.4 7.68551 4.85993 3830.45 567.436 14.6639 15.7548 139.684 12.6358 5.34394 29670.1 409.057 55.7003
91448.3 0.03125 7499.97 584.538 1683.97 0.629501 1137.87 21578.2 25.2507 124.551 3066.31 0.343223 22.3299 125572 6.86472 13537.2 225.051 39853.7 0.687911 10290.7 7.68602 4.86302 3832.66 567.95 14.6724 15.7659 139.816 12.6403 5.34672 29831.4 409.064 55.7278
91593.4 0.0078125 7504.39 584.807 1685.52 0.629798 1138.41 21613 25.2637 124.607 3068.02 0.343393 22.3457 125712 6.86861 13550.4 225.17 39861.9 0.689322 10314.5 7.68654 4.86617 3834.92 568.476 14.6811 15.7772 139.95 12.6448 5.34956 29996.6 409.07 55.7558
91736.2 0.0625 7508.73 585.071 1687.03 0.629305 1138.95 21647.2 25.2765 124.662 3069.71 0.343561 22.3614 125849 6.87243 13563.3 225.288 39869.9 0.690713 10338 7.68705 4.86927 3837.15 568.994 14.6903 15.7883 140.083 12.6493 5.35235 30159.6 409.077 55.7834
91880.4 0.0625 7513.11 585.338 1688.57 0.630281 1139.48 21681.7 25.2894 124.718 3071.41 0.34373 22.3771 125987 6.87628 13576.3 225.406 39877.9 0.69212 10361.8 7.68756 4.8724 3839.39 569.516 14.6984 15.7995 140.217 12.6539 5.35516 30324.4 409.083 55.8111
